0.0001 0.999673182085 0.999746416921 -1.62009100002e-06 1.442761e-06 -2.997625e-06 1.37436500003e-06 -2.99511071611e-06 4.44130596722e-06 0.999673182085 0.999746416921 -1.99803599998e-06 2.03136300003e-06 -4.28085399995e-06 4.52696800002e-06 -2.49589500201e-06 2.28309314021e-06 0.999673182085 0.999746416921 -3.30609599997e-06 3.32843399997e-06 -3.48081899992e-06 3.52560600003e-06 -1.96962989363e-07 1.74512879147e-07 2.11647158378e-06 4.49558939318e-06 5.69776517976e-06
0.000121 0.999604577904 0.99969316557 -1.95943600001e-06 1.74504499995e-06 -3.62577500002e-06 1.66208999997e-06 -3.62248419605e-06 5.37216654639e-06 0.999604577904 0.99969316557 -2.41702699999e-06 2.45732199999e-06 -5.17878200001e-06 5.47647900007e-06 -3.01958167759e-06 2.76215791273e-06 0.999604577904 0.99969316557 -3.999468e-06 4.02649099995e-06 -4.21103399995e-06 4.26521300001e-06 -2.38416176246e-07 2.11258550764e-07 2.56093061637e-06 5.43966316575e-06 6.89429586751e-06
0.000144 0.999529450971 0.9996348431 -2.33075199996e-06 2.07584300005e-06 -4.31320999994e-06 1.97686400005e-06 -4.3089725108e-06 6.39095952415e-06 0.999529450971 0.9996348431 -2.87568400004e-06 2.92359800003e-06 -6.16180699997e-06 6.51596200008e-06 -3.59296560259e-06 3.2866937677e-06 0.999529450971 0.9996348431 -4.75851500004e-06 4.79066699999e-06 -5.0104899999e-06 5.07495300006e-06 -2.83853154981e-07 2.51539852614e-07 3.04771908064e-06 6.47364872618e-06 8.20478185885e-06
0.000169 0.999447804279 0.999571449633 -2.73394500006e-06 2.43507599995e-06 -5.05978400001e-06 2.31858899991e-06 -5.05440154086e-06 7.49748509865e-06 0.999447804279 0.999571449633 -3.37394400007e-06 3.43012299997e-06 -7.22981700008e-06 7.64529199992e-06 -4.21599782474e-06 3.85665933922e-06 0.999447804279 0.999571449633 -5.58313900001e-06 5.62086099998e-06 -5.87910600003e-06 5.95474299991e-06 -3.33286253262e-07 2.95368080772e-07 3.57683697659e-06 7.59754607447e-06 9.62922315379e-06
0.000196 0.999359641078 0.999502985302 -3.16891100005e-06 2.82266499996e-06 -5.86533799996e-06 2.68716100005e-06 -5.85858267832e-06 8.69153261773e-06 0.999359641078 0.999502985302 -3.91173500003e-06 3.976824e-06 -8.38268799996e-06 8.86433199998e-06 -4.88862310055e-06 4.47201093512e-06 0.999359641078 0.999502985302 -6.47323199998e-06 6.51696599996e-06 -6.81679299996e-06 6.90449200003e-06 -3.86725326873e-07 3.42756057425e-07 4.14828430421e-06 8.81135521063e-06 1.11676197523e-05
0.000225 0.999264964877 0.999429450251 -3.63554000005e-06 3.23852100004e-06 -6.72970100002e-06 3.08246699998e-06 -6.72131381563e-06 9.97287156446e-06 0.999264964877 0.999429450251 -4.48898100003e-06 4.56362000001e-06 -9.62028500007e-06 1.01729359999e-05 -5.61078589989e-06 5.1326985383e-06 0.999264964877 0.999429450251 -7.42867799997e-06 7.47886700003e-06 -7.82345500006e-06 7.92409999995e-06 -4.44178763659e-07 3.93717136893e-07 4.76206106351e-06 1.01150761347e-05 1.28199716545e-05
0.000256 0.999163779445 0.999350844636 -4.13371200003e-06 3.68254799998e-06 -7.65268899994e-06 3.50438399999e-06 -7.64237433237e-06 1.1341253545e-05 0.999163779445 0.999350844636 -5.10560200007e-06 5.19042699998e-06 -1.0942466e-05 1.1570947e-05 -6.38242340634e-06 5.83866980908e-06 0.999163779445 0.999350844636 -8.44935599997e-06 8.50643700001e-06 -8.89898799994e-06 9.01346500004e-06 -5.05664496275e-07 4.4826120793e-07 5.41816725448e-06 1.15087088465e-05 1.45862788602e-05
0.000289 0.999056088807 0.999267168624 -4.66330100002e-06 4.15464699999e-06 -8.634103e-06 3.95278499998e-06 -8.62153508729e-06 1.2796414278e-05 0.999056088807 0.999267168624 -5.76151100007e-06 5.85715099999e-06 -1.2349076e-05 1.3058198e-05 -7.20347352356e-06 6.58986708779e-06 0.999056088807 0.999267168624 -9.53513099999e-06 9.59954500002e-06 -1.0043281e-05 1.01724729999e-05 -5.71191998477e-07 5.06404706613e-07 6.11660287712e-06 1.29922533463e-05 1.64665413695e-05
0.000324 0.998941897247 0.999178422395 -5.22417000004e-06 4.65470800004e-06 -9.67373399996e-06 4.42752999996e-06 -9.65854439705e-06 1.43380705776e-05 0.998941897247 0.999178422395 -6.45661400001e-06 6.56369700003e-06 -1.3839953e-05 1.46345100001e-05 -8.07386387291e-06 7.38623340046e-06 0.998941897247 0.999178422395 -1.0685863e-05 1.0758049e-05 -1.1256216e-05 1.1401005e-05 -6.40776300243e-07 5.68161616865e-07 6.85736793145e-06 1.45657096339e-05 1.84607591824e-05
0.000361 0.998821209305 0.999084606142 -5.81617699991e-06 5.18261900007e-06 -1.0771363e-05 4.92847400002e-06 -1.07531420297e-05 1.59659293461e-05 0.998821209305 0.999084606142 -7.19081399991e-06 7.30996100007e-06 -1.5414924e-05 1.6299693e-05 -8.99352080075e-06 8.2277044573e-06 0.998821209305 0.999084606142 -1.1901403e-05 1.1981798e-05 -1.253767e-05 1.2698935e-05 -7.14433991966e-07 6.33549482099e-07 7.64046241745e-06 1.62290777094e-05 2.05689322989e-05
0.0004 0.99869402978 0.998985720068 -6.43917099996e-06 5.73825700001e-06 -1.1926752e-05 5.45546200004e-06 -1.1905050185e-05 1.76796695451e-05 0.99869402978 0.998985720068 -7.96400699998e-06 8.09583299999e-06 -1.7073805e-05 1.8053547e-05 -9.96236738238e-06 9.1142126577e-06 0.99869402978 0.998985720068 -1.3181595e-05 1.32706330001e-05 -1.388751e-05 1.4066129e-05 -7.92181231613e-07 7.02582407697e-07 8.46588633512e-06 1.79823575727e-05 2.2791060719e-05
0.000441 0.998560363725 0.998881764391 -7.09299199997e-06 6.32149699997e-06 -1.3139657e-05 6.00833300002e-06 -1.31139774794e-05 1.94789641961e-05 0.998560363725 0.998881764391 -8.77608500005e-06 8.92119999996e-06 -1.8816405e-05 1.9895863e-05 -1.09803214212e-05 1.00456880945e-05 0.998560363725 0.998881764391 -1.4526272e-05 1.4624389e-05 -1.53055969999e-05 1.5502446e-05 -8.7403275062e-07 7.75279074605e-07 9.33363968447e-06 1.98255492239e-05 2.51271444427e-05
0.000484 0.99842021645 0.998772739343 -7.77747299996e-06 6.93220699999e-06 -1.4409818e-05 6.586915e-06 -1.4379615928e-05 2.13634653515e-05 0.99842021645 0.998772739343 -9.62693100004e-06 9.78594099998e-06 -2.0642523e-05 2.1826417e-05 -1.20472944551e-05 1.10220605607e-05 0.99842021645 0.998772739343 -1.5935259e-05 1.6042889e-05 -1.6791786e-05 1.7007738e-05 -9.60007868089e-07 8.51659746615e-07 1.02437224655e-05 2.1758652663e-05 2.757718347e-05
0.000529 0.998273593521 0.998658645166 -8.49243699996e-06 7.570244e-06 -1.5736962e-05 7.191031e-06 -1.57016439275e-05 2.33328030737e-05 0.998273593521 0.998658645166 -1.0516428e-05 1.0689928e-05 -2.2551945e-05 2.384498e-05 -1.31632007656e-05 1.204324754e-05 0.998273593521 0.998658645166 -1.7408374e-05 1.75259490001e-05 -1.8345923e-05 1.8581851e-05 -1.05012649632e-06 9.31742274668e-07 1.11961346782e-05 2.37816678899e-05 3.01411778009e-05
0.000576 0.998120500759 0.998539482119 -9.23770400008e-06 8.23546399997e-06 -1.7120808e-05 7.82049299997e-06 -1.70797272419e-05 2.53866004315e-05 0.998120500759 0.998539482119 -1.1444449e-05 1.16330309999e-05 -2.4544451e-05 2.5951308e-05 -1.43279423693e-05 1.31091712274e-05 0.998120500759 0.998539482119 -1.89454280001e-05 1.9073378e-05 -1.996785e-05 2.0224621e-05 -1.14440514565e-06 1.01554710918e-06 1.21908763226e-05 2.58945949047e-05 3.28191274354e-05
0.000625 0.997960944238 0.998415250474 -1.00130799999e-05 8.92771600003e-06 -1.8561059e-05 8.47510699997e-06 -1.85135129713e-05 2.7524459468e-05 0.997960944238 0.998415250474 -1.2410863e-05 1.2615111e-05 -2.66198100001e-05 2.8145148e-05 -1.55414220336e-05 1.42197475239e-05 0.997960944238 0.998415250474 -2.05462189999e-05 2.0684974e-05 -2.16574e-05 2.1935881e-05 -1.24286794534e-06 1.1030983158e-06 1.32279473986e-05 2.80974337074e-05 3.56110323735e-05
0.000676 0.997794930287 0.998285950516 -1.08183669999e-05 9.64683900007e-06 -2.0057407e-05 9.15467100004e-06 -2.00026375462e-05 2.97459631772e-05 0.997794930287 0.998285950516 -1.34155329999e-05 1.3636025e-05 -2.877778e-05 3.0426238e-05 -1.68035382776e-05 1.537488804e-05 0.997794930287 0.998285950516 -2.22105419999e-05 2.23605290001e-05 -2.3414398e-05 2.3715454e-05 -1.34553464137e-06 1.19441456903e-06 1.43073479064e-05 3.03901842979e-05 3.85168926152e-05
0.000729 0.997622465489 0.998151582547 -1.165336e-05 1.039267e-05 -2.16095309999e-05 9.85897299999e-06 -2.15467216969e-05 3.20506814939e-05 0.997622465489 0.998151582547 -1.4458319e-05 1.46956229999e-05 -3.1018112e-05 3.27943030001e-05 -1.81141843743e-05 1.65745011019e-05 0.997622465489 0.998151582547 -2.3938181e-05 2.40998259999e-05 -2.5238665e-05 2.5563156e-05 -1.45242661242e-06 1.28952118128e-06 1.54290778458e-05 3.27728466763e-05 4.15367081605e-05
0.000784 0.997443556679 0.998012146882 -1.2517842e-05 1.1165037e-05 -2.3217099e-05 1.0587797e-05 -2.31453714317e-05 3.44381662616e-05 0.997443556679 0.998012146882 -1.5539073e-05 1.5793751e-05 -3.3340546e-05 3.524906e-05 -1.9473250357e-05 1.78184927578e-05 0.997443556679 0.998012146882 -2.57289119999e-05 2.59026380001e-05 -2.71300120001e-05 2.7478799e-05 -1.56357088776e-06 1.38844110109e-06 1.65931372168e-05 3.52454208425e-05 4.46704790093e-05
0.000841 0.997258210942 0.997867643854 -1.3411591e-05 1.1963765e-05 -2.48797679999e-05 1.1340914e-05 -2.47981760135e-05 3.69079572202e-05 0.997258210942 0.997867643854 -1.6657641e-05 1.693025e-05 -3.57448139999e-05 3.77902130001e-05 -2.08806190194e-05 1.91067677847e-05 0.997258210942 0.997867643854 -2.7582502e-05 2.7768735e-05 -2.9088247e-05 2.9462183e-05 -1.67898513503e-06 1.49120293536e-06 1.77995260196e-05 3.78079067966e-05 4.79182051618e-05
0.0009 0.997066435619 0.997718073809 -1.4334379e-05 1.2788668e-05 -2.65971810001e-05 1.2118091e-05 -2.65047159473e-05 3.94595709629e-05 0.997066435619 0.997718073809 -1.7813868e-05 1.810495e-05 -3.82306360001e-05 4.0417457e-05 -2.23361759372e-05 2.04392206763e-05 0.997066435619 0.997718073809 -2.9498713e-05 2.9697871e-05 -3.1113166e-05 3.1513106e-05 -1.79870070938e-06 1.59782794096e-06 1.9048244254e-05 4.04603045386e-05 5.12798866178e-05
0.000961 0.996868238298 0.997563437112 -1.5285966e-05 1.3639558e-05 -2.8368969e-05 1.2919087e-05 -2.82645529375e-05 4.20925119285e-05 0.996868238298 0.997563437112 -1.9007588e-05 1.9317682e-05 -4.0797725e-05 4.3130477e-05 -2.3839796448e-05 2.18157506755e-05 0.996868238298 0.997563437112 -3.14772959999e-05 3.1689799e-05 -3.3204564e-05 3.3631356e-05 -1.92273962574e-06 1.70834706403e-06 2.03392919201e-05 4.32026140685e-05 5.47555233775e-05
0.001024 0.996663626818 0.997403734142 -1.6266108e-05 1.45162399999e-05 -3.0194753e-05 1.3743651e-05 -3.00772358754e-05 4.4806269373e-05 0.996663626818 0.997403734142 -2.0238633e-05 2.056827e-05 -4.3445783e-05 4.5928948e-05 -2.53913536729e-05 2.3236248755e-05 0.996663626818 0.997403734142 -3.3517994e-05 3.3744261e-05 -3.5362223e-05 3.58167159999e-05 -2.05112959761e-06 1.82278592853e-06 2.16726690179e-05 4.60348353862e-05 5.83451154407e-05
0.001089 0.996452609269 0.997238965298 -1.72745520001e-05 1.54185119999e-05 -3.2074141e-05 1.4591527e-05 -3.19423008107e-05 4.76003143339e-05 0.996452609269 0.997238965298 -2.1506831e-05 2.1856528e-05 -4.6174503e-05 4.8812532e-05 -2.69907185232e-05 2.47006016278e-05 0.996452609269 0.997238965298 -3.56205440001e-05 3.5860989e-05 -3.7585925e-05 3.80689599999e-05 -2.1838990435e-06 1.94117586516e-06 2.30483755474e-05 4.89569684917e-05 6.20486628076e-05
0.001156 0.996235193988 0.997069130993 -1.8311037e-05 1.6346167e-05 -3.4006728e-05 1.54624500001e-05 -3.38592679188e-05 5.0474101608e-05 0.996235193988 0.997069130993 -2.2812001e-05 2.3182269e-05 -4.8983568e-05 5.1780887e-05 -2.86377597031e-05 2.6208695764e-05 0.996235193988 0.997069130993 -3.7784674e-05 3.80397090001e-05 -3.9875438e-05 4.0387858e-05 -2.3210780985e-06 2.06354290688e-06 2.44664115085e-05 5.19690133852e-05 6.5866165478e-05
0.001225 0.99601138956 0.996894231662 -1.9375296e-05 1.729899e-05 -3.5992101e-05 1.6356147e-05 -3.58276444798e-05 5.3427071724e-05 0.99601138956 0.996894231662 -2.4153959e-05 2.4545299e-05 -5.1872654e-05 5.48336530001e-05 -3.03323357007e-05 2.77604143866e-05 0.99601138956 0.996894231662 -4.0010103e-05 4.0280141e-05 -4.223053e-05 4.277317e-05 -2.46269261506e-06 2.18992182877e-06 2.59267769013e-05 5.50709700665e-05 6.97976234521e-05
0.001296 0.995781204818 0.996714267756 -2.04670530001e-05 1.82767629999e-05 -3.80298320001e-05 1.7272338e-05 -3.78469228435e-05 5.64586489132e-05 0.995781204818 0.996714267756 -2.5532515e-05 2.59454189999e-05 -5.48414270001e-05 5.7970466e-05 -3.2074306817e-05 2.93556374799e-05 0.995781204818 0.996714267756 -4.2296543e-05 4.2581993e-05 -4.4650958e-05 4.5224651e-05 -2.60877520353e-06 2.32034313574e-06 2.74294717258e-05 5.82628385356e-05 7.38430367297e-05
0.001369 0.995544648841 0.996529239746 -2.1586025e-05 1.927926e-05 -4.01194840001e-05 1.8210735e-05 -3.9916581402e-05 5.95682420782e-05 0.995544648841 0.996529239746 -2.69474760001e-05 2.7382424e-05 -5.7889542e-05 6.11909489999e-05 -3.3863527156e-05 3.09942377805e-05 0.995544648841 0.996529239746 -4.4643699e-05 4.49449659999e-05 -4.7136473e-05 4.77420489999e-05 -2.75935823013e-06 2.4548380847e-06 2.89744959819e-05 6.15446187926e-05 7.80024053109e-05
0.001444 0.995301730952 0.996339148121 -2.27319220001e-05 2.0306251e-05 -4.2260605e-05 1.9171045e-05 -4.20360875674e-05 6.27552427575e-05 0.995301730952 0.996339148121 -2.839864e-05 2.88561049999e-05 -6.1016646e-05 6.4494716e-05 -3.56998466335e-05 3.26760898117e-05 0.995301730952 0.996339148121 -4.7051265e-05 4.7368757e-05 -4.968682e-05 5.0325107e-05 -2.91447282363e-06 2.59344271392e-06 3.05618496698e-05 6.49163108375e-05 8.22757291957e-05
0.001521 0.995052460722 0.996143993393 -2.39044470001e-05 2.1357496e-05 -4.44527369999e-05 2.0152964e-05 -4.42048917252e-05 6.60190280962e-05 0.995052460722 0.996143993393 -2.9885803e-05 3.0366244e-05 -6.4222377e-05 6.7881369e-05 -3.75831129912e-05 3.44010618615e-05 0.995052460722 0.996143993393 -4.9518932e-05 4.9853049e-05 -5.23017399999e-05 5.2973556e-05 -3.07415190781e-06 2.73619183544e-06 3.21915327893e-05 6.83779146703e-05 8.66630083841e-05
0.0016 0.994796847963 0.995943776091 -2.5103296e-05 2.24327539999e-05 -4.6695405e-05 2.11561829999e-05 -4.6422433217e-05 6.93589588173e-05 0.994796847963 0.995943776091 -3.14087560001e-05 3.1912621e-05 -6.7506364e-05 7.1350504e-05 -3.95131707949e-05 3.61690189989e-05 0.994796847963 0.995943776091 -5.204638e-05 5.23975219999e-05 -5.498096e-05 5.56871259999e-05 -3.23843020533e-06 2.88311705132e-06 3.38635453405e-05 7.19294302909e-05 9.11642428762e-05
0.001681 0.99453490273 0.995738496768 -2.6328156e-05 2.3531777e-05 -4.89881269999e-05 2.2180386e-05 -4.86881362954e-05 7.27743831909e-05 0.99453490273 0.995738496768 -3.2967281e-05 3.34950100001e-05 -7.0868227e-05 7.4901705e-05 -4.14898594393e-05 3.79798270961e-05 0.99453490273 0.995738496768 -5.46332819999e-05 5.5001846e-05 -5.7724209e-05 5.8465538e-05 -3.40734325899e-06 3.03425879855e-06 3.55778873233e-05 7.55708576994e-05 9.57794326718e-05
0.001764 0.994266635321 0.995528155997 -2.7578707e-05 2.465431e-05 -5.1330408e-05 2.3225248e-05 -5.10014100893e-05 7.62646309841e-05 0.994266635321 0.995528155997 -3.4561159e-05 3.51131799999e-05 -7.4307577e-05 7.85345440001e-05 -4.35130121481e-05 3.98333448025e-05 0.994266635321 0.995528155997 -5.72793020001e-05 5.7665685e-05 -6.0531204e-05 6.1308507e-05 -3.58092643937e-06 3.18965433466e-06 3.73345587379e-05 7.93021968957e-05 0.000100508577771
0.001849 0.993992056275 0.995312754374 -2.8854626e-05 2.5800092e-05 -5.3721742e-05 2.4290438e-05 -5.3361655597e-05 7.98290164322e-05 0.993992056275 0.995312754374 -3.6190164e-05 3.6766894e-05 -7.7824016e-05 8.2248588e-05 -4.55824640055e-05 4.17294295746e-05 0.993992056275 0.995312754374 -5.9984098e-05 6.0388692e-05 -6.3401658e-05 6.4215739e-05 -3.75921697249e-06 3.34934276458e-06 3.91335595841e-05 8.31234478799e-05 0.000105351678174
0.001936 0.993711176371 0.995092292517 -3.0155577e-05 2.69688569999e-05 -5.6161613e-05 2.5375619e-05 -5.57682556072e-05 8.34668402109e-05 0.993711176371 0.995092292517 -3.78540680001e-05 3.8455908e-05 -8.14171360001e-05 8.604339e-05 -4.76980439423e-05 4.36679316554e-05 0.993711176371 0.995092292517 -6.27473220001e-05 6.3170517e-05 -6.63352760001e-05 6.7186938e-05 -3.94225294476e-06 3.51336104176e-06 4.0974889862e-05 8.7034610652e-05 0.00011030873388
0.002025 0.993424006626 0.994866771068 -3.14812209999e-05 2.81603360001e-05 -5.86494920001e-05 2.6480444e-05 -5.82205806922e-05 8.71773883988e-05 0.993424006626 0.994866771068 -3.9552632e-05 4.0179977e-05 -8.5086522e-05 8.99184959999e-05 -4.98595757338e-05 4.56487061348e-05 0.993424006626 0.994866771068 -6.5568615e-05 6.60107980001e-05 -6.93317570001e-05 7.0221797e-05 -4.13007333e-06 3.68175101639e-06 4.28585495715e-05 9.10356852119e-05 0.00011537974489
0.002116 0.993130558297 0.994636190693 -3.2831212e-05 2.93742509999e-05 -6.1184842e-05 2.7604563e-05 -6.0717992179e-05 9.09599314266e-05 0.993130558297 0.994636190693 -4.1285618e-05 4.1938848e-05 -8.88317500001e-05 9.3873441e-05 -5.20668810267e-05 4.76715988895e-05 0.993130558297 0.994636190693 -6.8447612e-05 6.8909168e-05 -7.2390794e-05 7.33200049999e-05 -4.32271799844e-06 3.85455442931e-06 4.47845387128e-05 9.51266715597e-05 0.000120564711204
0.002209 0.992830842876 0.994400552083 -3.4205194e-05 3.0610319e-05 -6.3767115e-05 2.87476149999e-05 -6.32598310639e-05 9.48137250479e-05 0.992830842876 0.994400552083 -4.30527799999e-05 4.3732263e-05 -9.26523860001e-05 9.79077509999e-05 -5.43197783376e-05 4.97364546309e-05 0.992830842876 0.994400552083 -7.13839399999e-05 7.1865253e-05 -7.5512074e-05 7.64812439999e-05 -4.52022673114e-06 4.03181493969e-06 4.67528572857e-05 9.93075696953e-05 0.000125863632821
0.002304 0.992524872094 0.994159855953 -3.5602808e-05 3.18682520001e-05 -6.6395749e-05 2.9909236e-05 -6.58454330418e-05 9.87380072848e-05 0.992524872094 0.994159855953 -4.4853869e-05 4.5559958e-05 -9.65479890001e-05 0.000102020943 -5.66180840673e-05 5.18431148957e-05 0.992524872094 0.994159855953 -7.4377223e-05 7.4878668e-05 -7.8695277e-05 7.97051889999e-05 -4.72264326101e-06 4.21357210934e-06 4.87635052903e-05 0.000103578379619 0.000131276509742
0.002401 0.992212657913 0.993914103045 -3.7023686e-05 3.31477590001e-05 -6.9070175e-05 3.1089052e-05 -6.84741154062e-05 0.000102732007427 0.992212657913 0.993914103045 -4.66886279999e-05 4.74216680001e-05 -0.000100518108 0.000106212524 -5.89616064722e-05 5.39914200688e-05 0.992212657913 0.993914103045 -7.74270689999e-05 7.7949026e-05 -8.1940076e-05 8.29915089999e-05 -4.93000724411e-06 4.39987449552e-06 5.08164827266e-05 0.00010793910133 0.000136803341966
0.0025 0.991894212532 0.993663294127 -3.8467455e-05 3.44485399999e-05 -7.1789813e-05 3.2286685e-05 -7.11451870555e-05 0.000106794935943 0.991894212532 0.993663294127 -4.85567990001e-05 4.93171189999e-05 -0.000104562283 0.000110481992 -6.1350154722e-05 5.61812033518e-05 0.991894212532 0.993663294127 -8.05330860001e-05 8.1075928e-05 -8.52461400001e-05 8.6339869e-05 -5.14236634352e-06 4.59076658921e-06 5.29117895945e-05 0.00011238973483 0.000142444129494
0.002601 0.991569548382 0.993407429995 -3.99337329999e-05 3.577029e-05 -7.45540729999e-05 3.35017490001e-05 -7.38579404108e-05 0.000110925989456 0.991569548382 0.993407429995 -5.0458118e-05 5.1246033e-05 -0.000108680049 0.000114828835 -6.37835328714e-05 5.84122998178e-05 0.991569548382 0.993407429995 -8.3694873e-05 8.4258969e-05 -8.861313e-05 8.97499220001e-05 -5.35976217853e-06 4.78629386946e-06 5.50494258941e-05 0.000116930280117 0.000148198872326
0.002704 0.991238678125 0.993146511472 -4.1422134e-05 3.7112702e-05 -7.7362352e-05 3.4733852e-05 -7.6611658413e-05 0.000115124350715 0.991238678125 0.993146511472 -5.2392313e-05 5.3208127e-05 -0.000112870928 0.000119252533 -6.62615428836e-05 6.06845403942e-05 0.991238678125 0.993146511472 -8.6912021e-05 8.7497739e-05 -9.2040701e-05 9.32213210001e-05 -5.58224138936e-06 4.98650382352e-06 5.72293916254e-05 0.000121560737192 0.000154067570461
0.002809 0.990901614654 0.99288053941 -4.2932263e-05 3.847546e-05 -8.021404e-05 3.5982595e-05 -7.94056084427e-05 0.000119389187526 0.990901614654 0.99288053941 -5.4359113e-05 5.52031150001e-05 -0.000117134436 0.000123752556 -6.87839806125e-05 6.2997749842e-05 0.990901614654 0.99288053941 -9.0184114e-05 9.07918180001e-05 -9.5528503e-05 9.6753708e-05 -5.80984963738e-06 5.19144596656e-06 5.94516867884e-05 0.000126281106054 0.000160050223899
